DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT
            TIME	TIME	ANG_X	ANG_Y	ANG_Z	VEL_X	VEL_Y	VEL_Z	ACC_X	ACC_Y	ACC_Z
            FRAME_NUMBERS	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG
            ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
        ITEM	0	0	x	x	x	x	x	x	x	x	x
1 39.47 3947 126.154 19.261 10.596 -0.197 -0.197 -0.110 -2.511 -0.393 1.614
1 39.48 3948 126.002 19.128 10.535 -0.266 -0.232 -0.106 -6.809 -3.487 0.334
1 39.49 3949 126.039 18.978 10.420 0.065 -0.261 -0.201 33.059 -2.951 -9.458
1 39.50 3950 125.836 18.784 10.358 -0.353 -0.340 -0.108 -41.842 -7.835 9.274
1 39.51 3951 125.601 18.588 10.314 -0.411 -0.342 -0.077 -5.791 -0.252 3.128
1 39.52 3952 124.877 18.270 10.130 -1.262 -0.555 -0.321 -85.118 -21.295 -24.455
1 39.53 3953 124.617 18.108 9.971 -0.455 -0.281 -0.277 80.771 27.364 4.463
1 39.54 3954 124.368 17.958 9.786 -0.435 -0.261 -0.323 1.988 2.003 -4.599
1 39.55 3955 124.138 17.818 9.553 -0.400 -0.245 -0.407 3.457 1.651 -8.426
1 39.56 3956 124.218 17.654 9.262 0.139 -0.287 -0.507 53.947 -4.203 -10.042
1 39.57 3957 124.032 17.554 8.958 -0.325 -0.174 -0.530 -46.446 11.347 -2.282
1 39.58 3958 123.836 17.428 8.651 -0.341 -0.220 -0.536 -1.538 -4.645 -0.536
1 39.59 3959 123.050 17.070 8.332 -1.372 -0.625 -0.557 -103.133 -40.523 -2.176
1 39.60 3960 122.794 16.819 8.286 -0.447 -0.439 -0.081 92.530 18.640 47.671
1 39.61 3961 122.514 16.557 8.298 -0.490 -0.456 0.021 -4.287 -1.757 10.206
1 39.62 3962 122.203 16.278 8.339 -0.542 -0.488 0.071 -5.283 -3.162 4.994
1 39.63 3963 121.864 15.990 8.399 -0.591 -0.503 0.106 -4.849 -1.475 3.461
1 39.64 3964 121.811 15.748 8.415 -0.093 -0.421 0.027 49.763 8.154 -7.851
1 39.65 3965 121.467 15.545 8.424 -0.599 -0.355 0.015 -50.616 6.624 -1.246
1 39.66 3966 120.492 15.144 8.388 -1.702 -0.699 -0.062 -110.276 -34.425 -7.653
1 39.67 3967 120.166 14.970 8.321 -0.569 -0.304 -0.117 113.354 39.499 -5.533
1 39.68 3968 119.829 14.805 8.248 -0.588 -0.289 -0.128 -1.931 1.543 -1.148
1 39.69 3969 119.487 14.621 8.196 -0.599 -0.321 -0.091 -1.054 -3.174 3.747
1 39.70 3970 119.128 14.410 8.142 -0.626 -0.369 -0.093 -2.737 -4.819 -0.242
1 39.71 3971 119.015 14.205 8.026 -0.197 -0.358 -0.203 42.937 1.088 -11.002
1 39.72 3972 118.585 13.904 8.020 -0.751 -0.525 -0.011 -55.418 -16.723 19.282
1 39.73 3973 118.115 13.579 8.040 -0.821 -0.567 0.035 -7.041 -4.153 4.594
1 39.74 3974 116.836 12.854 8.078 -2.232 -1.265 0.068 -141.130 -69.864 3.215
1 39.75 3975 116.269 12.493 7.984 -0.988 -0.631 -0.164 124.407 63.396 -23.189
1 39.76 3976 115.659 12.159 7.833 -1.065 -0.581 -0.264 -7.646 4.975 -9.989
1 39.77 3977 115.016 11.858 7.595 -1.122 -0.527 -0.415 -5.765 5.478 -15.080
1 39.78 3978 114.363 11.568 7.268 -1.139 -0.506 -0.570 -1.678 2.047 -15.500
1 39.79 3979 113.952 11.213 6.893 -0.718 -0.619 -0.655 42.093 -11.257 -8.521
1 39.80 3980 113.278 10.919 6.516 -1.176 -0.513 -0.657 -45.812 10.604 -0.185
1 39.81 3981 111.617 10.230 5.876 -2.898 -1.204 -1.117 -172.153 -69.078 -46.026
1 39.82 3982 110.867 9.766 5.585 -1.310 -0.809 -0.509 158.827 39.499 60.885
1 39.83 3983 110.117 9.275 5.304 -1.308 -0.857 -0.490 0.129 -4.829 1.875
1 39.84 3984 109.363 8.801 5.007 -1.317 -0.828 -0.518 -0.856 2.921 -2.832
1 39.85 3985 108.589 8.338 4.689 -1.351 -0.809 -0.556 -3.393 1.832 -3.799
1 39.86 3986 107.934 7.883 4.182 -1.142 -0.793 -0.884 20.857 1.616 -32.799
1 39.87 3987 107.155 7.419 3.785 -1.360 -0.810 -0.694 -21.739 -1.634 18.989
1 39.88 3988 105.512 6.711 2.972 -2.868 -1.237 -1.418 -150.826 -42.755 -72.359
1 39.89 3989 104.750 6.351 2.443 -1.330 -0.627 -0.923 153.797 60.988 49.496
1 39.90 3990 103.928 6.006 1.878 -1.434 -0.602 -0.987 -10.446 2.532 -6.447
1 39.91 3991 103.009 5.654 1.327 -1.604 -0.616 -0.961 -16.978 -1.391 2.623
1 39.92 3992 102.026 5.301 0.837 -1.716 -0.614 -0.856 -11.160 0.131 10.473
1 39.93 3993 101.075 4.887 0.293 -1.660 -0.723 -0.949 5.565 -10.882 -9.234
1 39.94 3994 100.025 4.548 -0.113 -1.831 -0.591 -0.708 -17.105 13.234 24.041
1 39.95 3995 98.963 4.212 -0.538 -1.855 -0.588 -0.742 -2.382 0.277 -3.403
1 39.96 3996 96.859 3.609 -1.329 -3.672 -1.051 -1.380 -181.688 -46.290 -63.756
1 39.97 3997 95.807 3.273 -1.808 -1.835 -0.586 -0.836 183.704 46.498 54.411
1 39.98 3998 94.757 2.959 -2.296 -1.833 -0.549 -0.852 0.142 3.697 -1.642
1 39.99 3999 93.727 2.674 -2.771 -1.798 -0.497 -0.829 3.597 5.213 2.290
1 40.00 4000 92.716 2.247 -3.374 -1.764 -0.746 -1.053 3.396 -24.896 -22.331
1 40.01 4001 91.573 1.923 -3.831 -1.996 -0.565 -0.797 -23.271 18.085 25.584
1 40.02 4002 90.365 1.578 -4.245 -2.108 -0.602 -0.723 -11.207 -3.650 7.385
1 40.03 4003 87.884 0.795 -4.855 -4.330 -1.366 -1.065 -222.192 -76.469 -34.239
1 40.04 4004 86.651 0.276 -5.180 -2.152 -0.907 -0.568 217.859 45.897 49.772
1 40.05 4005 85.413 -0.270 -5.519 -2.161 -0.953 -0.592 -0.950 -4.543 -2.431
1 40.06 4006 84.180 -0.788 -5.880 -2.152 -0.903 -0.630 0.917 4.943 -3.771
1 40.07 4007 82.970 -1.195 -6.306 -2.111 -0.711 -0.744 4.122 19.245 -11.404
1 40.08 4008 81.792 -1.540 -6.906 -2.056 -0.602 -1.047 5.437 10.892 -30.376
1 40.09 4009 80.635 -1.692 -7.417 -2.020 -0.265 -0.892 3.659 33.661 15.572
1 40.10 4010 78.205 -1.737 -8.355 -4.241 -0.078 -1.637 -222.113 18.760 -74.524
1 40.11 4011 76.932 -1.835 -8.850 -2.222 -0.172 -0.863 201.871 -9.421 77.364
1 40.12 4012 75.607 -1.952 -9.301 -2.312 -0.204 -0.788 -8.991 -3.253 7.496
1 40.13 4013 74.288 -2.120 -9.675 -2.302 -0.293 -0.652 0.968 -8.877 13.626
1 40.14 4014 73.006 -2.378 -9.963 -2.236 -0.449 -0.502 6.597 -15.606 14.991
1 40.15 4015 71.817 -2.799 -10.321 -2.076 -0.735 -0.626 16.029 -28.558 -12.376
1 40.16 4016 70.716 -3.083 -10.690 -1.921 -0.496 -0.643 15.494 23.929 -1.695
1 40.17 4017 69.651 -3.281 -11.094 -1.859 -0.346 -0.706 6.222 14.965 -6.356
1 40.18 4018 67.442 -3.318 -11.810 -3.854 -0.065 -1.249 -199.512 28.130 -54.232
1 40.19 4019 66.346 -3.359 -12.244 -1.913 -0.073 -0.758 194.150 -0.788 49.081
1 40.20 4020 65.222 -3.427 -12.673 -1.963 -0.117 -0.749 -5.010 -4.485 0.925
1 40.21 4021 64.074 -3.565 -13.037 -2.003 -0.242 -0.635 -4.022 -12.482 11.355
1 40.22 4022 62.844 -3.797 -13.423 -2.147 -0.403 -0.675 -14.409 -16.119 -3.946
1 40.23 4023 61.557 -3.928 -13.759 -2.246 -0.230 -0.586 -9.912 17.337 8.892
1 40.24 4024 60.259 -4.145 -14.103 -2.266 -0.378 -0.601 -1.968 -14.768 -1.564
1 40.25 4025 57.793 -4.744 -14.794 -4.303 -1.046 -1.205 -203.753 -66.874 -60.370
1 40.26 4026 56.597 -4.891 -15.114 -2.088 -0.256 -0.559 221.537 79.035 64.631
1 40.27 4027 55.424 -4.907 -15.398 -2.047 -0.029 -0.496 4.056 22.749 6.245
1 40.28 4028 54.246 -4.793 -15.656 -2.056 0.199 -0.450 -0.829 22.768 4.660
1 40.29 4029 53.040 -4.603 -15.871 -2.105 0.332 -0.375 -4.936 13.252 7.448
1 40.30 4030 51.758 -4.432 -16.059 -2.237 0.300 -0.329 -13.201 -3.181 4.630
1 40.31 4031 50.458 -4.256 -16.214 -2.269 0.307 -0.271 -3.139 0.716 5.807
1 40.32 4032 47.843 -4.082 -16.602 -4.564 0.303 -0.677 -229.536 -0.398 -40.580
1 40.33 4033 46.457 -4.100 -16.897 -2.420 -0.030 -0.514 214.404 -33.340 16.254
1 40.34 4034 45.039 -4.209 -17.268 -2.474 -0.191 -0.649 -5.378 -16.028 -13.491
1 40.35 4035 43.637 -4.432 -17.673 -2.447 -0.390 -0.706 2.651 -19.962 -5.674
1 40.36 4036 42.252 -4.852 -18.183 -2.417 -0.732 -0.890 2.968 -34.164 -18.446
1 40.37 4037 40.928 -5.196 -18.704 -2.310 -0.600 -0.909 10.711 13.207 -1.925
1 40.38 4038 39.625 -5.462 -19.216 -2.274 -0.465 -0.894 3.591 13.478 1.588
1 40.39 4039 38.327 -5.614 -19.697 -2.266 -0.266 -0.840 0.804 19.940 5.336
1 40.40 4040 35.790 -5.545 -20.415 -4.428 0.121 -1.253 -216.162 38.631 -41.325
1 40.41 4041 34.504 -5.356 -20.731 -2.243 0.329 -0.550 218.508 20.886 70.316
1 40.42 4042 33.223 -5.075 -20.987 -2.236 0.492 -0.448 0.689 16.225 10.256
1 40.43 4043 31.949 -4.748 -21.164 -2.223 0.570 -0.309 1.256 7.879 13.846
1 40.44 4044 30.564 -4.402 -21.210 -2.418 0.604 -0.080 -19.474 3.369 22.918
1 40.45 4045 29.216 -4.129 -21.281 -2.352 0.476 -0.123 6.673 -12.809 -4.271
1 40.46 4046 27.836 -3.921 -21.376 -2.409 0.363 -0.167 -5.723 -11.266 -4.389
1 40.47 4047 25.114 -3.707 -21.787 -4.752 0.372 -0.717 -234.337 0.859 -55.017
1 40.48 4048 23.695 -3.689 -22.116 -2.476 0.032 -0.574 227.577 -34.012 14.272
1 40.49 4049 22.280 -3.677 -22.504 -2.470 0.021 -0.677 0.619 -1.111 -10.326
1 40.50 4050 20.909 -3.647 -22.908 -2.392 0.053 -0.706 7.818 3.196 -2.846
1 40.51 4051 19.519 -3.614 -23.349 -2.425 0.057 -0.770 -3.324 0.439 -6.412
1 40.52 4052 18.279 -3.525 -23.731 -2.165 0.156 -0.666 26.048 9.894 10.370
1 40.53 4053 17.084 -3.393 -24.067 -2.086 0.231 -0.585 7.834 7.452 8.087
1 40.54 4054 14.849 -2.997 -24.546 -3.901 0.691 -0.837 -181.430 46.054 -25.121
1 40.55 4055 13.785 -2.757 -24.730 -1.856 0.418 -0.321 204.456 -27.274 51.541
1 40.56 4056 12.765 -2.524 -24.875 -1.781 0.407 -0.252 7.519 -1.185 6.880
1 40.57 4057 11.768 -2.309 -25.022 -1.741 0.375 -0.257 4.009 -3.175 -0.434
1 40.58 4058 10.801 -2.115 -25.168 -1.687 0.339 -0.256 5.364 -3.547 0.080
1 40.59 4059 9.920 -1.961 -25.239 -1.537 0.268 -0.123 15.001 -7.128 13.269
1 40.60 4060 9.023 -1.819 -25.361 -1.566 0.248 -0.214 -2.861 -1.991 -9.056
1 40.61 4061 8.178 -1.684 -25.519 -1.475 0.235 -0.275 9.084 -1.303 -6.095
1 40.62 4062 6.544 -1.415 -25.847 -2.852 0.470 -0.572 -137.691 23.507 -29.725
1 40.63 4063 5.841 -1.282 -25.982 -1.226 0.232 -0.236 162.596 -23.804 33.572
1 40.64 4064 5.174 -1.141 -26.113 -1.164 0.246 -0.228 6.174 1.372 0.813
1 40.65 4065 4.559 -0.995 -26.247 -1.075 0.255 -0.235 8.940 0.864 -0.640
1 40.66 4066 4.094 -0.802 -26.307 -0.810 0.337 -0.104 26.432 8.291 13.030
1 40.67 4067 3.582 -0.663 -26.436 -0.894 0.243 -0.226 -8.375 -9.489 -12.139
1 40.68 4068 3.127 -0.524 -26.557 -0.794 0.243 -0.211 10.041 0.010 1.438
1 40.69 4069 2.225 -0.330 -26.875 -1.575 0.338 -0.554 -78.146 9.579 -34.300
1 40.70 4070 1.920 -0.236 -26.951 -0.532 0.164 -0.134 104.363 -17.490 42.046
1 40.71 4071 1.680 -0.168 -26.994 -0.418 0.119 -0.074 11.357 -4.423 6.024
1 40.72 4072 1.492 -0.113 -26.997 -0.330 0.096 -0.006 8.846 -2.338 6.747
1 40.73 4073 1.576 0.052 -26.864 0.148 0.287 0.233 47.754 19.140 23.874
1 40.74 4074 1.534 0.209 -26.809 -0.074 0.274 0.096 -22.163 -1.308 -13.641
1 40.75 4075 1.516 0.361 -26.773 -0.031 0.265 0.063 4.285 -0.876 -3.345
1 40.76 4076 1.331 0.533 -26.813 -0.324 0.300 -0.070 -29.318 3.492 -13.319
1 40.77 4077 1.363 0.627 -26.855 0.056 0.165 -0.074 37.965 -13.535 -0.327
1 40.78 4078 1.406 0.700 -26.931 0.075 0.127 -0.133 1.950 -3.768 -5.881
1 40.79 4079 1.465 0.760 -27.021 0.103 0.103 -0.158 2.830 -2.395 -2.503
1 40.80 4080 1.709 0.855 -27.211 0.426 0.166 -0.330 32.295 6.292 -17.248
1 40.81 4081 1.803 0.912 -27.320 0.163 0.100 -0.191 -26.356 -6.599 13.931
1 40.82 4082 1.906 0.944 -27.390 0.181 0.055 -0.122 1.786 -4.521 6.876
1 40.83 4083 2.006 0.952 -27.469 0.174 0.014 -0.139 -0.629 -4.150 -1.723
1 40.84 4084 2.072 0.949 -27.584 0.115 -0.005 -0.200 -5.918 -1.884 -6.057
1 40.85 4085 2.149 0.948 -27.627 0.135 -0.001 -0.076 1.963 0.405 12.394
1 40.86 4086 2.179 0.933 -27.670 0.053 -0.027 -0.075 -8.215 -2.557 0.050
1 40.87 4087 2.154 0.916 -27.729 -0.044 -0.029 -0.102 -9.673 -0.209 -2.704
1 40.88 4088 2.085 0.881 -27.759 -0.120 -0.062 -0.052 -7.592 -3.334 5.078
1 40.89 4089 2.008 0.905 -27.762 -0.135 0.042 -0.005 -1.485 10.446 4.658
1 40.90 4090 1.927 0.960 -27.723 -0.142 0.096 0.068 -0.715 5.411 7.292
1 40.91 4091 1.708 1.078 -27.668 -0.382 0.206 0.096 -23.974 10.979 2.767
1 40.92 4092 1.575 1.130 -27.588 -0.232 0.090 0.139 14.948 -11.576 4.338
1 40.93 4093 1.429 1.179 -27.500 -0.255 0.086 0.154 -2.228 -0.476 1.513
1 40.94 4094 1.282 1.218 -27.411 -0.257 0.067 0.154 -0.289 -1.860 0.035
1 40.95 4095 1.122 1.191 -27.304 -0.279 -0.047 0.188 -2.143 -11.401 3.307
1 40.96 4096 1.001 1.212 -27.277 -0.212 0.037 0.047 6.682 8.404 -14.009
1 40.97 4097 0.892 1.235 -27.284 -0.189 0.041 -0.013 2.324 0.380 -6.069
1 40.98 4098 0.701 1.314 -27.424 -0.334 0.137 -0.244 -14.515 9.608 -23.041
1 40.99 4099 0.608 1.341 -27.522 -0.163 0.048 -0.171 17.131 -8.916 7.281
1 41.00 4100 0.496 1.359 -27.617 -0.195 0.031 -0.166 -3.221 -1.695 0.513
1 41.01 4101 0.356 1.379 -27.729 -0.245 0.034 -0.196 -4.968 0.341 -3.074
1 41.02 4102 0.145 1.386 -27.949 -0.369 0.012 -0.383 -12.421 -2.204 -18.610
1 41.03 4103 -0.020 1.421 -28.085 -0.287 0.061 -0.238 8.139 4.919 14.468
1 41.04 4104 -0.163 1.450 -28.222 -0.249 0.050 -0.239 3.813 -1.113 -0.095
1 41.05 4105 -0.281 1.490 -28.336 -0.207 0.070 -0.200 4.178 1.997 3.932
1 41.06 4106 -0.464 1.575 -28.351 -0.320 0.148 -0.027 -11.216 7.800 17.278
1 41.07 4107 -0.509 1.589 -28.334 -0.079 0.024 0.031 24.108 -12.424 5.771
1 41.08 4108 -0.530 1.606 -28.316 -0.036 0.031 0.031 4.288 0.682 0.029
1 41.09 4109 -0.534 1.622 -28.287 -0.007 0.028 0.051 2.817 -0.303 1.943
1 41.10 4110 -0.493 1.598 -28.194 0.072 -0.042 0.161 7.973 -6.969 11.034
1 41.11 4111 -0.469 1.607 -28.128 0.042 0.014 0.116 -3.056 5.615 -4.462
1 41.12 4112 -0.421 1.608 -28.075 0.084 0.003 0.091 4.244 -1.157 -2.514
1 41.13 4113 -0.313 1.595 -28.060 0.187 -0.023 0.028 10.286 -2.598 -6.360
1 41.14 4114 -0.206 1.570 -28.038 0.187 -0.044 0.038 0.028 -2.029 1.036
1 41.15 4115 -0.083 1.534 -27.983 0.215 -0.063 0.095 2.779 -1.958 5.732
1 41.16 4116 0.050 1.478 -27.933 0.232 -0.097 0.087 1.721 -3.384 -0.830
1 41.17 4117 0.240 1.410 -27.833 0.332 -0.119 0.175 9.961 -2.162 8.806
1 41.18 4118 0.423 1.360 -27.776 0.319 -0.087 0.100 -1.260 3.117 -7.523
1 41.19 4119 0.640 1.322 -27.717 0.379 -0.067 0.102 5.966 2.024 0.261
1 41.20 4120 1.114 1.242 -27.606 0.826 -0.139 0.194 44.750 -7.206 9.167
1 41.21 4121 1.383 1.184 -27.507 0.470 -0.101 0.173 -35.626 3.839 -2.139
1 41.22 4122 1.676 1.129 -27.433 0.510 -0.096 0.128 3.983 0.487 -4.480
1 41.23 4123 1.991 1.089 -27.364 0.550 -0.070 0.122 4.026 2.551 -0.592
1 41.24 4124 2.336 1.102 -27.165 0.602 0.023 0.346 5.160 9.341 22.402
1 41.25 4125 2.655 1.067 -27.072 0.557 -0.060 0.163 -4.451 -8.343 -18.257
1 41.26 4126 2.962 1.030 -26.984 0.535 -0.065 0.152 -2.211 -0.464 -1.113
1 41.27 4127 3.245 0.977 -26.903 0.493 -0.092 0.142 -4.190 -2.694 -1.075
1 41.28 4128 3.803 0.848 -26.894 0.975 -0.225 0.016 48.195 -13.280 -12.535
1 41.29 4129 4.025 0.764 -26.897 0.386 -0.147 -0.006 -58.925 7.780 -2.246
1 41.30 4130 4.231 0.670 -26.917 0.360 -0.165 -0.033 -2.573 -1.784 -2.726
1 41.31 4131 4.340 0.532 -26.925 0.190 -0.241 -0.014 -17.014 -7.627 1.899
1 41.32 4132 4.536 0.415 -27.010 0.342 -0.204 -0.149 15.200 3.743 -13.487
1 41.33 4133 4.745 0.288 -27.108 0.364 -0.221 -0.171 2.208 -1.755 -2.116
1 41.34 4134 4.989 0.172 -27.236 0.426 -0.203 -0.223 6.158 1.801 -5.233
1 41.35 4135 5.606 -0.031 -27.447 1.077 -0.354 -0.369 65.102 -15.057 -14.601
1 41.36 4136 5.910 -0.118 -27.555 0.531 -0.151 -0.189 -54.597 20.232 17.982
1 41.37 4137 6.227 -0.203 -27.675 0.553 -0.148 -0.209 2.234 0.326 -1.951
1 41.38 4138 6.561 -0.280 -27.791 0.582 -0.134 -0.202 2.885 1.422 0.671
1 41.39 4139 6.847 -0.376 -27.924 0.499 -0.168 -0.233 -8.271 -3.385 -3.068
1 41.40 4140 7.209 -0.470 -27.987 0.633 -0.164 -0.111 13.380 0.417 12.130
1 41.41 4141 7.608 -0.552 -28.022 0.696 -0.143 -0.061 6.252 2.030 5.031
1 41.42 4142 8.552 -0.768 -27.990 1.647 -0.378 0.057 95.139 -23.444 11.768
1 41.43 4143 9.094 -0.894 -27.941 0.946 -0.219 0.085 -70.078 15.844 2.872
1 41.44 4144 9.692 -1.037 -27.887 1.044 -0.250 0.094 9.749 -3.029 0.805
1 41.45 4145 10.331 -1.184 -27.830 1.116 -0.257 0.100 7.168 -0.705 0.691
1 41.46 4146 11.016 -1.333 -27.800 1.195 -0.260 0.052 7.922 -0.362 -4.864
1 41.47 4147 11.687 -1.466 -27.711 1.172 -0.231 0.155 -2.317 2.935 10.296
1 41.48 4148 12.370 -1.610 -27.619 1.192 -0.252 0.162 2.075 -2.095 0.679
1 41.49 4149 13.078 -1.765 -27.525 1.236 -0.271 0.164 4.399 -1.895 0.284
1 41.50 4150 14.600 -2.118 -27.367 2.655 -0.616 0.275 141.909 -34.467 11.070
1 41.51 4151 15.401 -2.358 -27.373 1.398 -0.419 -0.011 -125.704 19.642 -28.567
1 41.52 4152 16.241 -2.612 -27.385 1.466 -0.444 -0.021 6.723 -2.468 -1.061
1 41.53 4153 17.142 -2.891 -27.485 1.573 -0.486 -0.174 10.765 -4.243 -15.312
1 41.54 4154 18.067 -3.169 -27.481 1.614 -0.486 0.007 4.056 0.063 18.104
1 41.55 4155 19.021 -3.390 -27.389 1.665 -0.386 0.161 5.083 10.003 15.378
1 41.56 4156 20.004 -3.560 -27.208 1.717 -0.297 0.315 5.206 8.892 15.498
1 41.57 4157 22.071 -3.750 -26.595 3.607 -0.331 1.071 189.074 -3.479 75.542
1 41.58 4158 23.152 -3.757 -26.220 1.886 -0.011 0.654 -172.139 32.000 -41.676
1 41.59 4159 24.269 -3.752 -25.822 1.950 0.008 0.694 6.385 1.933 4.023
1 41.60 4160 25.388 -3.737 -25.458 1.954 0.026 0.636 0.376 1.829 -5.873
1 41.61 4161 26.522 -3.764 -25.148 1.979 -0.046 0.542 2.509 -7.258 -9.408
1 41.62 4162 27.656 -3.857 -24.888 1.979 -0.162 0.453 0.029 -11.566 -8.838
1 41.63 4163 28.816 -3.998 -24.647 2.025 -0.246 0.421 4.623 -8.437 -3.244
1 41.64 4164 31.239 -4.396 -24.232 4.228 -0.695 0.724 220.323 -44.865 30.327
1 41.65 4165 32.503 -4.646 -24.089 2.207 -0.437 0.250 -202.167 25.826 -47.413
1 41.66 4166 33.794 -4.917 -23.968 2.253 -0.473 0.211 4.657 -3.613 -3.874
1 41.67 4167 35.113 -5.180 -23.817 2.302 -0.459 0.263 4.853 1.418 5.170
1 41.68 4168 36.412 -5.472 -23.712 2.267 -0.509 0.183 -3.482 -4.985 -7.936
1 41.69 4169 37.779 -5.606 -23.403 2.386 -0.234 0.540 11.910 27.473 35.622
1 41.70 4170 39.144 -5.681 -23.049 2.382 -0.132 0.618 -0.416 10.176 7.832
1 41.71 4171 40.500 -5.714 -22.693 2.367 -0.057 0.622 -1.499 7.525 0.370
1 41.72 4172 43.320 -5.670 -21.802 4.922 0.077 1.555 255.476 13.386 93.286
1 41.73 4173 44.664 -5.753 -21.394 2.344 -0.145 0.712 -257.751 -22.165 -84.294
1 41.74 4174 46.037 -5.876 -20.971 2.398 -0.216 0.739 5.333 -7.099 2.756
1 41.75 4175 47.329 -6.081 -20.535 2.255 -0.357 0.761 -14.226 -14.108 2.165
1 41.76 4176 48.757 -6.250 -20.102 2.491 -0.295 0.756 23.590 6.215 -0.533
1 41.77 4177 50.215 -6.416 -19.646 2.545 -0.291 0.796 5.386 0.395 4.028
1 41.78 4178 51.686 -6.552 -19.169 2.568 -0.236 0.832 2.254 5.441 3.668
1 41.79 4179 54.774 -6.504 -18.179 5.389 0.083 1.727 282.147 31.916 89.473
1 41.80 4180 56.234 -6.408 -17.644 2.548 0.168 0.934 -284.071 8.559 -79.292
1 41.81 4181 57.687 -6.243 -17.054 2.536 0.287 1.029 -1.214 11.884 9.450
1 41.82 4182 58.964 -6.158 -16.292 2.228 0.149 1.331 -30.780 -13.820 30.248
1 41.83 4183 60.401 -5.999 -15.641 2.508 0.278 1.136 27.994 12.853 -19.479
1 41.84 4184 61.836 -5.887 -15.017 2.504 0.195 1.088 -0.455 -8.257 -4.872
1 41.85 4185 63.278 -5.824 -14.421 2.516 0.109 1.040 1.229 -8.617 -4.740
1 41.86 4186 66.392 -5.675 -13.282 5.436 0.260 1.989 291.959 15.100 94.868
1 41.87 4187 67.940 -5.612 -12.661 2.702 0.112 1.083 -273.368 -14.831 -90.644
1 41.88 4188 69.480 -5.487 -12.038 2.688 0.217 1.087 -1.376 10.538 0.488
1 41.89 4189 70.982 -5.317 -11.389 2.620 0.298 1.133 -6.801 8.098 4.520
1 41.90 4190 72.358 -5.163 -10.494 2.403 0.269 1.563 -21.758 -2.922 42.998
1 41.91 4191 73.830 -4.835 -9.791 2.568 0.572 1.227 16.547 30.288 -33.571
1 41.92 4192 75.298 -4.471 -9.117 2.563 0.635 1.175 -0.565 6.346 -5.158
1 41.93 4193 76.744 -4.127 -8.478 2.524 0.600 1.115 -3.874 -3.486 -6.018
1 41.94 4194 79.717 -3.523 -7.396 5.188 1.055 1.889 266.426 45.459 77.380
1 41.95 4195 81.072 -3.252 -6.772 2.365 0.472 1.090 -282.335 -58.267 -79.890
1 41.96 4196 82.400 -2.934 -6.125 2.318 0.555 1.128 -4.631 8.287 3.791
1 41.97 4197 83.510 -2.550 -5.217 1.938 0.672 1.586 -38.033 11.663 45.789
1 41.98 4198 84.798 -1.988 -4.535 2.247 0.981 1.189 30.872 30.901 -39.719
1 41.99 4199 86.027 -1.313 -3.920 2.146 1.177 1.074 -10.065 19.674 -11.501
1 42.00 4200 87.211 -0.516 -3.362 2.065 1.392 0.974 -8.092 21.488 -9.986
1 42.01 4201 89.732 0.987 -2.543 4.400 2.622 1.430 233.513 122.993 45.640
1 42.02 4202 90.879 1.717 -2.055 2.002 1.274 0.851 -239.801 -134.821 -57.929
1 42.03 4203 92.004 2.310 -1.573 1.964 1.036 0.841 -3.809 -23.804 -1.001
1 42.04 4204 92.847 2.814 -0.951 1.470 0.880 1.086 -49.416 -15.621 24.539
1 42.05 4205 93.909 3.189 -0.414 1.853 0.653 0.937 38.326 -22.631 -14.908
1 42.06 4206 94.933 3.566 0.179 1.787 0.658 1.035 -6.623 0.411 9.726
1 42.07 4207 95.914 3.943 0.754 1.712 0.659 1.004 -7.488 0.114 -3.097
1 42.08 4208 98.070 4.596 1.732 3.763 1.141 1.708 205.097 48.198 70.436
1 42.09 4209 98.938 5.053 2.229 1.516 0.798 0.867 -224.766 -34.295 -84.064
1 42.10 4210 99.757 5.521 2.651 1.430 0.816 0.737 -8.540 1.873 -13.008
1 42.11 4211 100.543 6.031 3.031 1.372 0.890 0.662 -5.857 7.387 -7.473
1 42.12 4212 101.063 6.693 3.423 0.907 1.155 0.684 -46.424 26.482 2.176
1 42.13 4213 101.830 7.266 3.657 1.338 1.000 0.409 43.024 -15.487 -27.570
1 42.14 4214 102.576 7.798 3.888 1.302 0.928 0.404 -3.564 -7.236 -0.478
1 42.15 4215 103.308 8.331 4.119 1.278 0.930 0.402 -2.365 0.238 -0.129
1 42.16 4216 105.000 9.162 4.591 2.953 1.450 0.823 167.431 51.979 42.095
1 42.17 4217 105.700 9.533 4.858 1.222 0.648 0.466 -173.041 -80.238 -35.748
1 42.18 4218 106.386 9.887 5.157 1.197 0.619 0.522 -2.480 -2.912 5.561
1 42.19 4219 106.778 10.286 5.517 0.684 0.696 0.629 -51.346 7.715 10.794
1 42.20 4220 107.428 10.624 5.778 1.136 0.591 0.455 45.171 -10.492 -17.455
1 42.21 4221 108.066 10.983 5.993 1.113 0.626 0.375 -2.232 3.569 -8.007
1 42.22 4222 108.701 11.376 6.167 1.108 0.686 0.304 -0.570 5.905 -7.060
