DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT	DEFAULT
            TIME	TIME	ANG_X	ANG_Y	ANG_Z	VEL_X	VEL_Y	VEL_Z	ACC_X	ACC_Y	ACC_Z
            FRAME_NUMBERS	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG	ANALOG
            ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
1 11.81 1181 160.105 -27.754 169.110 -0.047 5.336 1.817 59.388 370.393 119.457
1 11.82 1182 159.927 -26.386 169.524 -0.310 2.387 0.723 -26.331 -294.914 -109.396
1 11.83 1183 159.682 -25.049 169.792 -0.427 2.334 0.468 -11.718 -5.262 -25.518
1 11.84 1184 159.368 -23.757 169.932 -0.549 2.255 0.244 -12.176 -7.923 -22.411
1 11.85 1185 159.044 -22.496 170.112 -0.564 2.201 0.313 -1.512 -5.394 6.907
1 11.86 1186 158.824 -21.288 170.436 -0.384 2.108 0.567 18.070 -9.289 25.337
1 11.87 1187 158.417 -20.573 170.626 -0.710 1.249 0.332 -32.685 -85.920 -23.434
1 11.88 1188 158.434 -17.969 171.578 0.028 4.544 1.662 73.874 329.483 132.935
1 11.89 1189 158.338 -16.948 171.870 -0.167 1.782 0.509 -19.534 -276.210 -115.240
1 11.90 1190 158.226 -15.956 172.110 -0.195 1.732 0.418 -2.780 -4.920 -9.072
1 11.91 1191 158.124 -14.978 172.361 -0.178 1.706 0.438 1.690 -2.639 2.003
1 11.92 1192 158.043 -14.022 172.644 -0.142 1.669 0.493 3.560 -3.664 5.467
1 11.93 1193 157.999 -13.097 173.029 -0.077 1.614 0.673 6.485 -5.500 17.941
1 11.94 1194 157.850 -12.528 173.370 -0.259 0.993 0.595 -18.132 -62.162 -7.751
1 11.95 1195 157.786 -11.742 174.054 -0.112 1.371 1.194 14.706 37.869 59.874
1 11.96 1196 157.769 -10.111 175.690 -0.029 2.848 2.855 8.230 147.631 166.140
1 11.97 1197 157.571 -9.617 176.385 -0.347 0.861 1.214 -31.750 -198.652 -164.139
1 11.98 1198 157.341 -9.218 177.021 -0.401 0.697 1.110 -5.443 -16.453 -10.378
1 11.99 1199 157.095 -8.922 177.581 -0.429 0.516 0.976 -2.768 -18.030 -13.382
1 12.00 1200 156.822 -8.709 178.005 -0.476 0.373 0.740 -4.671 -14.358 -23.568
1 12.01 1201 156.517 -8.538 178.278 -0.533 0.298 0.477 -5.691 -7.524 -26.302
1 12.02 1202 156.129 -8.757 178.590 -0.677 -0.382 0.545 -14.474 -67.989 6.719
1 12.03 1203 155.753 -8.246 178.921 -0.656 0.893 0.576 2.158 127.485 3.173
1 12.04 1204 155.699 -8.273 179.256 -0.095 -0.048 0.586 56.090 -94.031 0.963
1 12.05 1205 155.707 -8.354 179.561 0.015 -0.141 0.532 10.970 -9.366 -5.355
1 12.06 1206 155.750 -8.442 179.789 0.075 -0.153 0.396 6.008 -1.180 -13.616
1 12.07 1207 155.787 -8.520 179.813 0.065 -0.137 0.043 -1.016 1.605 -35.284
1 12.08 1208 155.793 -8.643 179.479 0.009 -0.214 -0.584 -5.531 -7.727 -62.730
1 12.09 1209 155.769 -8.650 179.166 -0.040 -0.012 -0.546 -4.981 20.260 3.765
1 12.10 1210 155.754 -8.703 178.730 -0.027 -0.092 -0.762 1.316 -7.983 -21.560
1 12.11 1211 155.750 -8.739 178.471 -0.008 -0.063 -0.452 1.972 2.849 30.985
1 12.12 1212 155.752 -8.764 178.295 0.004 -0.044 -0.306 1.171 1.934 14.603
1 12.13 1213 155.758 -8.793 178.166 0.010 -0.051 -0.225 0.579 -0.689 8.080
1 12.14 1214 155.783 -8.810 178.073 0.045 -0.029 -0.164 3.510 2.191 6.154
1 12.15 1215 155.798 -8.793 177.975 0.025 0.028 -0.170 -1.962 5.679 -0.675
1 12.16 1216 155.853 -8.714 177.922 0.095 0.138 -0.093 7.002 11.039 7.710
1 12.17 1217 155.903 -8.635 177.883 0.088 0.139 -0.068 -0.761 0.021 2.530
1 12.18 1218 155.939 -8.565 177.726 0.063 0.122 -0.274 -2.441 -1.649 -20.568
1 12.19 1219 155.983 -8.508 177.689 0.076 0.099 -0.065 1.237 -2.298 20.850
1 12.20 1220 156.032 -8.451 177.644 0.086 0.099 -0.078 0.975 -0.035 -1.328
1 12.21 1221 156.099 -8.407 177.592 0.117 0.078 -0.091 3.126 -2.039 -1.254
1 12.22 1222 156.170 -8.369 177.532 0.124 0.066 -0.104 0.677 -1.234 -1.302
1 12.23 1223 156.329 -8.213 177.537 0.278 0.272 0.008 15.423 20.596 11.206
1 12.24 1224 156.390 -8.199 177.427 0.107 0.024 -0.192 -17.133 -24.774 -19.994
1 12.25 1225 156.406 -8.327 177.066 0.029 -0.223 -0.630 -7.763 -24.756 -43.795
1 12.26 1226 156.465 -8.380 176.904 0.102 -0.093 -0.282 7.286 13.005 34.764
1 12.27 1227 156.509 -8.451 176.673 0.078 -0.123 -0.404 -2.418 -2.969 -12.205
1 12.28 1228 156.554 -8.523 176.420 0.078 -0.127 -0.440 0.083 -0.368 -3.619
1 12.29 1229 156.624 -8.599 176.177 0.122 -0.131 -0.425 4.332 -0.483 1.550
1 12.30 1230 156.704 -8.680 175.939 0.140 -0.142 -0.415 1.793 -1.084 0.992
1 12.31 1231 156.919 -8.618 175.756 0.376 0.109 -0.320 23.632 25.088 9.513
1 12.32 1232 157.138 -8.907 175.289 0.382 -0.504 -0.815 0.565 -61.230 -49.534
1 12.33 1233 157.332 -8.991 175.101 0.339 -0.147 -0.328 -4.239 35.681 48.709
1 12.34 1234 157.518 -9.073 174.914 0.324 -0.143 -0.326 -1.516 0.417 0.246
1 12.35 1235 157.699 -9.146 174.739 0.316 -0.129 -0.306 -0.839 1.376 1.962
1 12.36 1236 157.896 -9.265 174.573 0.344 -0.207 -0.290 2.830 -7.775 1.590
1 12.37 1237 158.105 -9.428 174.390 0.364 -0.285 -0.318 2.048 -7.858 -2.816
1 12.38 1238 158.427 -9.354 174.192 0.562 0.130 -0.347 19.763 41.558 -2.854
1 12.39 1239 158.608 -9.598 173.998 0.316 -0.426 -0.339 -24.581 -55.655 0.823
1 12.40 1240 158.788 -10.560 173.556 0.314 -1.680 -0.771 -0.217 -125.329 -43.194
1 12.41 1241 158.927 -10.959 173.328 0.243 -0.695 -0.399 -7.114 98.414 37.191
1 12.42 1242 159.009 -11.375 173.042 0.143 -0.727 -0.499 -9.999 -3.117 -9.995
1 12.43 1243 159.072 -11.811 172.692 0.110 -0.761 -0.611 -3.264 -3.445 -11.213
1 12.44 1244 159.153 -12.283 172.361 0.141 -0.823 -0.578 3.085 -6.202 3.254
1 12.45 1245 159.389 -12.476 172.108 0.411 -0.337 -0.441 26.999 48.638 13.671
1 12.46 1246 159.518 -13.017 171.808 0.225 -0.945 -0.524 -18.613 -60.844 -8.230
1 12.47 1247 159.609 -14.683 171.126 0.160 -2.908 -1.191 -6.483 -196.264 -66.733
1 12.48 1248 159.737 -15.489 170.846 0.222 -1.406 -0.488 6.187 150.175 70.283
1 12.49 1249 159.868 -16.383 170.603 0.229 -1.560 -0.423 0.730 -15.387 6.521
1 12.50 1250 160.015 -17.352 170.427 0.257 -1.692 -0.308 2.732 -13.211 11.513
1 12.51 1251 160.233 -18.399 170.361 0.380 -1.827 -0.115 12.362 -13.477 19.267
1 12.52 1252 160.761 -19.275 170.580 0.922 -1.529 0.382 54.214 29.740 49.684
1 12.53 1253 161.040 -20.469 170.563 0.487 -2.085 -0.030 -43.571 -55.552 -41.113
1 12.54 1254 161.321 -23.206 170.261 0.490 -4.777 -0.527 0.298 -269.212 -49.725
1 12.55 1255 161.551 -24.518 170.172 0.401 -2.289 -0.155 -8.862 248.781 37.189
1 12.56 1256 161.778 -25.894 170.089 0.397 -2.401 -0.145 -0.372 -11.207 0.939
1 12.57 1257 162.037 -27.357 170.026 0.452 -2.554 -0.109 5.467 -15.299 3.653
1 12.58 1258 162.365 -28.907 170.032 0.572 -2.705 0.009 12.045 -15.107 11.833
1 12.59 1259 162.822 -30.557 170.169 0.797 -2.879 0.239 22.416 -17.406 23.012
1 12.60 1260 163.729 -32.086 170.646 1.583 -2.668 0.832 78.650 21.124 59.271
1 12.61 1261 164.185 -33.896 170.695 0.796 -3.159 0.085 -78.750 -49.083 -74.677
1 12.62 1262 164.687 -37.851 170.392 0.876 -6.903 -0.529 8.047 -374.440 -61.462
1 12.63 1263 164.827 -39.799 169.886 0.246 -3.399 -0.883 -63.057 350.436 -35.379
1 12.64 1264 164.562 -41.839 168.853 -0.463 -3.560 -1.802 -70.884 -16.117 -91.901
1 12.65 1265 163.667 -43.791 167.090 -1.563 -3.408 -3.078 -109.961 15.258 -127.587
1 12.66 1266 162.117 -45.698 164.608 -2.705 -3.329 -4.331 -114.222 7.846 -125.360
1 12.67 1267 161.268 -47.812 162.602 -1.481 -3.688 -3.502 122.399 -35.927 82.991
1 12.68 1268 160.191 -49.697 160.811 -1.880 -3.291 -3.125 -39.854 39.740 37.696
1 12.69 1269 156.528 -53.204 156.247 -6.392 -6.119 -7.967 -451.276 -282.841 -484.257
1 12.70 1270 156.314 -54.971 155.649 -0.373 -3.085 -1.042 601.895 303.444 692.480
1 12.71 1271 156.364 -56.625 155.418 0.086 -2.887 -0.404 45.929 19.779 63.868
1 12.72 1272 156.247 -58.201 155.065 -0.204 -2.750 -0.616 -28.996 13.680 -21.245
1 12.73 1273 156.490 -59.785 155.103 0.426 -2.764 0.066 62.966 -1.360 68.209
1 12.74 1274 156.943 -61.411 155.386 0.789 -2.839 0.494 36.356 -7.474 42.839
1 12.75 1275 157.293 -62.797 155.513 0.611 -2.419 0.222 -17.800 41.945 -27.213
1 12.76 1276 143.086 -65.813 141.000 -24.795 -5.262 -25.331 -2540.622 -284.296 -2555.311
1 12.77 1277 125.446 -66.831 122.998 -30.788 -1.777 -31.419 -599.237 348.535 -608.764
1 12.78 1278 98.628 -67.223 95.747 -46.807 -0.685 -47.562 -1601.911 109.228 -1614.321
1 12.79 1279 72.876 -66.922 69.578 -44.946 0.526 -45.675 186.082 121.038 188.677
1 12.80 1280 55.308 -66.253 51.616 -30.661 1.167 -31.350 1428.465 64.148 1432.546
1 12.81 1281 43.425 -65.454 39.358 -20.741 1.395 -21.394 992.007 22.780 995.527
1 12.82 1282 35.246 -64.975 30.585 -14.275 0.835 -15.311 646.657 -56.025 608.339
1 12.83 1283 28.038 -64.047 23.003 -12.579 1.619 -13.234 169.508 78.461 207.671
1 12.84 1284 17.036 -61.454 11.601 -19.203 4.527 -19.900 -662.369 290.731 -666.575
1 12.85 1285 14.015 -60.058 8.439 -5.272 2.436 -5.518 1393.096 -209.061 1438.141
1 12.86 1286 11.644 -58.490 5.987 -4.138 2.736 -4.280 113.454 29.995 123.879
1 12.87 1287 9.747 -56.803 4.024 -3.311 2.945 -3.425 82.614 20.936 85.445
1 12.88 1288 8.749 -54.879 2.845 -1.742 3.357 -2.058 156.901 41.180 136.749
1 12.89 1289 7.341 -53.113 1.177 -2.456 3.083 -2.913 -71.395 -27.461 -85.478
1 12.90 1290 6.458 -51.406 -0.063 -1.542 2.979 -2.163 91.446 -10.339 74.940
1 12.91 1291 6.219 -48.420 -0.871 -0.416 5.212 -1.410 112.602 223.310 75.319
1 12.92 1292 5.959 -46.974 -1.449 -0.455 2.524 -1.009 -3.931 -268.824 40.093
1 12.93 1293 5.623 -45.634 -2.106 -0.587 2.339 -1.146 -13.135 -18.553 -13.737
1 12.94 1294 5.172 -44.372 -2.875 -0.786 2.201 -1.343 -19.946 -13.708 -19.655
1 12.95 1295 4.471 -43.122 -3.897 -1.224 2.182 -1.784 -43.797 -1.957 -44.141
1 12.96 1296 3.600 -41.970 -5.093 -1.519 2.011 -2.086 -29.534 -17.109 -30.178
1 12.97 1297 3.159 -40.390 -5.644 -0.771 2.757 -0.963 74.882 74.642 112.356
1 12.98 1298 2.399 -36.921 -6.567 -1.327 6.055 -1.611 -55.604 329.818 -64.867
1 12.99 1299 2.078 -35.171 -6.953 -0.559 3.054 -0.673 76.712 -300.166 93.813
1 13.00 1300 1.963 -33.438 -7.141 -0.202 3.024 -0.329 35.795 -2.948 34.440
1 13.01 1301 2.047 -31.773 -7.138 0.147 2.908 0.005 34.814 -11.664 33.412
1 13.02 1302 2.211 -30.178 -7.059 0.287 2.782 0.138 14.086 -12.524 13.233
1 13.03 1303 2.390 -28.703 -6.917 0.312 2.574 0.249 2.430 -20.794 11.084
1 13.04 1304 2.684 -27.383 -6.625 0.512 2.304 0.510 20.057 -27.008 26.157
1 13.05 1305 2.989 -26.115 -6.298 0.533 2.213 0.570 2.028 -9.122 6.004
1 13.06 1306 3.336 -23.414 -5.968 0.606 4.714 0.576 7.359 250.103 0.610
1 13.07 1307 3.431 -22.055 -5.965 0.166 2.372 0.005 -44.039 -234.222 -57.171
1 13.08 1308 3.402 -20.605 -6.135 -0.051 2.531 -0.296 -21.650 15.926 -30.093
1 13.09 1309 3.260 -19.060 -6.465 -0.248 2.696 -0.575 -19.728 16.519 -27.890
1 13.10 1310 3.053 -17.438 -6.883 -0.361 2.831 -0.730 -11.302 13.440 -15.437
1 13.11 1311 2.797 -15.665 -7.283 -0.447 3.094 -0.700 -8.630 26.278 3.002
1 13.12 1312 2.553 -13.970 -7.731 -0.426 2.960 -0.782 2.174 -13.393 -8.205
1 13.13 1313 2.277 -10.720 -8.544 -0.482 5.671 -1.419 -5.654 271.152 -63.723
1 13.14 1314 2.186 -9.044 -8.872 -0.158 2.927 -0.571 32.382 -274.454 84.743
1 13.15 1315 2.156 -7.399 -9.150 -0.053 2.871 -0.485 10.499 -5.569 8.635
1 13.16 1316 2.192 -5.792 -9.359 0.063 2.803 -0.365 11.675 -6.744 12.047
1 13.17 1317 2.280 -4.246 -9.523 0.154 2.700 -0.286 9.000 -10.393 7.825
1 13.18 1318 2.410 -2.685 -9.666 0.227 2.724 -0.250 7.380 2.487 3.642
1 13.19 1319 2.588 -1.341 -9.738 0.309 2.345 -0.127 8.193 -37.979 12.337
1 13.20 1320 2.951 1.028 -9.742 0.635 4.135 -0.006 32.571 179.029 12.040
1 13.21 1321 3.176 1.993 -9.655 0.391 1.684 0.153 -24.349 -245.093 15.883
1 13.22 1322 3.372 2.808 -9.562 0.343 1.424 0.161 -4.858 -26.036 0.818
1 13.23 1323 3.524 3.481 -9.430 0.265 1.173 0.231 -7.758 -25.053 6.995
1 13.24 1324 3.660 4.001 -9.290 0.236 0.909 0.245 -2.881 -26.430 1.438
1 13.25 1325 3.803 4.064 -9.219 0.250 0.110 0.123 1.368 -79.843 -12.207
1 13.26 1326 3.962 4.302 -9.096 0.277 0.415 0.216 2.673 30.476 9.274
1 13.27 1327 4.123 4.421 -8.988 0.281 0.207 0.188 0.403 -20.785 -2.778
1 13.28 1328 4.316 4.775 -8.764 0.338 0.617 0.391 5.665 40.998 20.340
1 13.29 1329 4.392 4.632 -8.655 0.132 -0.250 0.189 -20.548 -86.723 -20.253
1 13.30 1330 4.395 4.434 -8.588 0.007 -0.345 0.117 -12.544 -9.520 -7.213
1 13.31 1331 4.365 4.210 -8.455 -0.054 -0.391 0.233 -6.051 -4.541 11.654
1 13.32 1332 4.249 3.620 -8.366 -0.202 -1.030 0.154 -14.829 -63.932 -7.889
1 13.33 1333 4.196 3.386 -8.081 -0.092 -0.408 0.498 10.970 62.164 34.328
1 13.34 1334 4.171 3.162 -7.832 -0.042 -0.392 0.434 4.999 1.653 -6.339
1 13.35 1335 4.242 3.022 -7.508 0.123 -0.243 0.566 16.497 14.882 13.134
1 13.36 1336 4.237 2.859 -7.715 -0.009 -0.286 -0.361 -13.120 -4.268 -92.667
1 13.37 1337 4.234 2.701 -8.018 -0.005 -0.275 -0.529 0.385 1.082 -16.831
1 13.38 1338 4.251 2.535 -8.331 0.030 -0.290 -0.545 3.484 -1.489 -1.601
1 13.39 1339 4.312 2.340 -8.579 0.106 -0.341 -0.434 7.622 -5.175 11.153
1 13.40 1340 4.518 1.964 -8.380 0.360 -0.656 0.348 25.356 -31.445 78.213
1 13.41 1341 4.599 1.794 -8.375 0.141 -0.296 0.008 -21.911 35.945 -34.065
1 13.42 1342 4.718 1.646 -8.549 0.208 -0.258 -0.303 6.707 3.800 -31.073
1 13.43 1343 4.812 1.617 -8.330 0.164 -0.051 0.381 -4.336 20.710 68.424
1 13.44 1344 4.904 1.658 -8.044 0.161 0.073 0.499 -0.361 12.419 11.793
1 13.45 1345 4.992 1.756 -7.773 0.153 0.171 0.474 -0.729 9.829 -2.529
1 13.46 1346 5.046 1.885 -7.551 0.095 0.225 0.388 -5.881 5.355 -8.605
1 13.47 1347 5.021 2.204 -7.186 -0.044 0.557 0.636 -13.859 33.219 24.818
1 13.48 1348 4.994 2.334 -7.086 -0.048 0.226 0.176 -0.372 -33.125 -46.026
1 13.49 1349 4.961 2.424 -7.054 -0.056 0.158 0.055 -0.856 -6.730 -12.116
1 13.50 1350 4.948 2.430 -7.112 -0.023 0.010 -0.101 3.278 -14.861 -15.520
1 13.51 1351 4.890 2.449 -7.180 -0.101 0.033 -0.118 -7.791 2.277 -1.783
1 13.52 1352 4.812 2.439 -7.260 -0.136 -0.016 -0.139 -3.515 -4.855 -2.075
1 13.53 1353 4.721 2.392 -7.313 -0.159 -0.083 -0.092 -2.230 -6.724 4.683
1 13.54 1354 4.559 2.343 -7.316 -0.282 -0.085 -0.005 -12.314 -0.147 8.705
1 13.55 1355 4.510 2.207 -7.200 -0.085 -0.237 0.201 19.646 -15.221 20.678
1 13.56 1356 4.472 2.085 -7.075 -0.067 -0.213 0.220 1.830 2.395 1.822
1 13.57 1357 4.442 1.853 -7.034 -0.053 -0.405 0.070 1.451 -19.170 -14.948
1 13.58 1358 4.377 1.795 -7.179 -0.113 -0.102 -0.252 -5.989 30.221 -32.193
1 13.59 1359 4.296 1.735 -7.430 -0.143 -0.105 -0.439 -3.006 -0.205 -18.728
1 13.60 1360 4.227 1.678 -7.726 -0.120 -0.099 -0.517 2.232 0.577 -7.772
1 13.61 1361 4.180 1.607 -8.021 -0.082 -0.124 -0.514 3.852 -2.562 0.320
1 13.62 1362 4.182 1.593 -8.215 0.003 -0.024 -0.339 8.521 10.037 17.482
1 13.63 1363 4.162 1.482 -8.304 -0.034 -0.194 -0.156 -3.734 -16.955 18.300
1 13.64 1364 4.092 1.128 -8.407 -0.123 -0.619 -0.181 -8.880 -42.544 -2.481
1 13.65 1365 4.066 0.975 -8.342 -0.045 -0.266 0.113 7.780 35.303 29.390
1 13.66 1366 4.043 0.810 -8.245 -0.040 -0.288 0.170 0.473 -2.204 5.689
1 13.67 1367 4.038 0.651 -8.153 -0.010 -0.278 0.160 3.015 0.965 -1.063
1 13.68 1368 4.024 0.490 -8.131 -0.024 -0.281 0.039 -1.426 -0.292 -12.039
1 13.69 1369 3.995 0.384 -8.236 -0.050 -0.184 -0.183 -2.535 9.684 -22.238
1 13.70 1370 3.917 0.150 -8.431 -0.137 -0.408 -0.341 -8.738 -22.388 -15.796
1 13.71 1371 3.811 -0.137 -8.629 -0.184 -0.501 -0.345 -4.681 -9.295 -0.419
1 13.72 1372 3.566 -0.903 -9.018 -0.428 -1.336 -0.678 -24.381 -83.458 -33.239
1 13.73 1373 3.415 -1.380 -9.191 -0.263 -0.833 -0.303 16.425 50.333 37.486
1 13.74 1374 3.258 -1.936 -9.411 -0.275 -0.971 -0.383 -1.204 -13.869 -8.031
1 13.75 1375 3.135 -2.582 -9.752 -0.214 -1.127 -0.595 6.113 -15.607 -21.176
1 13.76 1376 3.175 -3.339 -10.185 0.069 -1.321 -0.757 28.365 -19.325 -16.246
1 13.77 1377 3.040 -4.131 -10.647 -0.235 -1.383 -0.805 -30.443 -6.210 -4.788
1 13.78 1378 2.885 -5.028 -11.049 -0.271 -1.565 -0.702 -3.613 -18.245 10.360
1 13.79 1379 2.534 -6.849 -11.682 -0.611 -3.179 -1.105 -34.012 -161.418 -40.313
1 13.80 1380 2.467 -7.895 -11.887 -0.118 -1.825 -0.359 49.366 135.382 74.631
1 13.81 1381 2.447 -8.975 -12.033 -0.035 -1.884 -0.254 8.261 -5.839 10.428
1 13.82 1382 2.450 -10.111 -12.113 0.005 -1.984 -0.140 4.026 -10.026 11.388
1 13.83 1383 2.588 -11.483 -12.073 0.242 -2.394 0.070 23.669 -40.998 21.084
1 13.84 1384 2.497 -12.788 -12.082 -0.160 -2.277 -0.015 -40.238 11.756 -8.586
1 13.85 1385 2.395 -14.133 -12.084 -0.178 -2.348 -0.003 -1.743 -7.147 1.188
1 13.86 1386 2.023 -16.703 -12.189 -0.649 -4.486 -0.183 -47.085 -213.764 -17.992
1 13.87 1387 1.872 -18.103 -12.229 -0.264 -2.444 -0.070 38.503 204.141 11.373
1 13.88 1388 1.705 -19.534 -12.286 -0.291 -2.497 -0.099 -2.751 -5.292 -2.953
1 13.89 1389 1.495 -21.000 -12.382 -0.367 -2.558 -0.168 -7.591 -6.123 -6.904
1 13.90 1390 1.243 -22.505 -12.470 -0.438 -2.627 -0.154 -7.127 -6.876 1.408
1 13.91 1391 1.049 -24.159 -12.402 -0.340 -2.886 0.119 9.870 -25.905 27.283
1 13.92 1392 0.738 -25.716 -12.447 -0.543 -2.717 -0.077 -20.298 16.915 -19.586
1 13.93 1393 0.379 -27.279 -12.534 -0.625 -2.728 -0.152 -8.269 -1.060 -7.452
1 13.94 1394 -0.454 -30.372 -12.881 -1.455 -5.398 -0.606 -82.961 -267.064 -45.450
1 13.95 1395 -0.879 -31.981 -13.069 -0.741 -2.810 -0.329 71.434 258.868 27.748
1 13.96 1396 -1.314 -33.607 -13.293 -0.761 -2.837 -0.390 -2.005 -2.726 -6.155
1 13.97 1397 -1.799 -35.242 -13.557 -0.846 -2.853 -0.461 -8.503 -1.644 -7.042
1 13.98 1398 -2.442 -36.867 -13.913 -1.123 -2.837 -0.621 -27.737 1.602 -16.017
1 13.99 1399 -3.123 -38.532 -14.253 -1.187 -2.905 -0.594 -6.436 -6.762 2.656
1 14.00 1400 -3.747 -40.224 -14.469 -1.089 -2.953 -0.376 9.840 -4.810 21.803
1 14.01 1401 -4.221 -41.926 -14.501 -0.828 -2.971 -0.057 26.088 -1.802 31.958
1 14.02 1402 -5.074 -45.411 -14.557 -1.488 -6.083 -0.097 -66.002 -311.238 -4.007
1 14.03 1403 -5.585 -47.162 -14.630 -0.892 -3.055 -0.129 59.581 302.837 -3.207
1 14.04 1404 -6.299 -48.939 -14.945 -1.246 -3.101 -0.550 -35.393 -4.592 -42.115
1 14.05 1405 -7.731 -50.595 -15.991 -2.498 -2.891 -1.824 -125.170 20.965 -127.428
1 14.06 1406 -9.110 -52.421 -17.005 -2.407 -3.186 -1.770 9.127 -29.447 5.430
1 14.07 1407 -10.423 -54.282 -17.937 -2.292 -3.249 -1.627 11.466 -6.269 14.344
1 14.08 1408 -13.458 -58.056 -20.281 -5.297 -6.587 -4.092 -300.494 -333.883 -246.554
1 14.09 1409 -15.688 -59.849 -22.076 -3.892 -3.129 -3.132 140.459 345.803 96.035
1 14.10 1410 -18.710 -61.673 -24.586 -5.275 -3.183 -4.382 -138.288 -5.330 -125.013
1 14.11 1411 -23.033 -63.524 -28.347 -7.544 -3.231 -6.564 -226.895 -4.859 -218.167
1 14.12 1412 -29.341 -65.222 -33.772 -11.009 -2.964 -9.469 -346.451 26.766 -290.574
1 14.13 1413 -43.600 -66.973 -47.386 -24.888 -3.056 -23.760 -1387.931 -9.272 -1429.102
1 14.14 1414 -84.443 -68.141 -87.604 -71.285 -2.038 -70.193 -4639.653 101.839 -4643.263
1 14.15 1415 -140.199 -67.581 -142.731 -97.311 0.976 -96.216 -2602.672 301.405 -2602.261
1 14.16 1416 -172.036 -63.913 -173.593 -55.567 6.402 -53.865 4174.417 542.568 4235.038
1 14.17 1417 183.733 -62.016 -177.224 620.934 3.311 -6.336 67650.164 -309.135 4752.875
1 14.18 1418 181.008 -60.129 -179.346 -4.756 3.294 -3.704 -62569.051 -1.704 263.288
1 14.19 1419 179.193 -58.237 179.502 -3.167 3.303 626.308 158.927 0.931 63001.203
1 14.20 1420 177.629 -56.504 179.064 -2.729 3.025 -0.766 43.745 -27.748 -62707.418
1 14.21 1421 177.128 -54.612 179.384 -0.875 3.301 0.559 185.459 27.616 132.477
1 14.22 1422 176.703 -52.728 179.774 -0.742 3.289 0.680 13.309 -1.266 12.100
1 14.23 1423 176.134 -48.783 -179.509 -0.993 6.885 -627.066 -25.134 359.644 -62774.598
1 14.24 1424 175.223 -46.978 -179.682 -1.590 3.150 -0.303 -59.721 -373.567 62676.242
1 14.25 1425 174.027 -45.285 179.805 -2.087 2.954 627.425 -49.708 -19.523 62772.809
1 14.26 1426 172.713 -43.668 179.112 -2.294 2.824 -1.210 -20.709 -13.074 -62863.477
1 14.27 1427 170.732 -42.391 177.959 -3.457 2.227 -2.012 -116.255 -59.623 -80.159
1 14.28 1428 169.361 -40.753 177.233 -2.392 2.860 -1.267 106.461 63.270 74.444
1 14.29 1429 168.025 -39.122 176.509 -2.331 2.847 -1.263 6.092 -1.343 0.401
1 14.30 1430 166.292 -35.670 175.724 -3.026 6.024 -1.371 -69.468 317.741 -10.791
1 14.31 1431 165.391 -34.165 175.348 -1.572 2.627 -0.657 145.397 -339.748 71.456
1 14.32 1432 164.574 -32.751 175.057 -1.426 2.468 -0.508 14.653 -15.867 14.865
1 14.33 1433 163.805 -31.400 174.860 -1.342 2.359 -0.344 8.390 -10.904 16.418
1 14.34 1434 162.793 -30.398 174.713 -1.767 1.747 -0.256 -42.527 -61.148 8.736
1 14.35 1435 162.215 -29.104 174.820 -1.008 2.260 0.186 75.939 51.211 44.289
1 14.36 1436 161.737 -27.860 175.001 -0.836 2.171 0.316 17.204 -8.889 12.958
1 14.37 1437 161.389 -26.692 175.306 -0.607 2.038 0.533 22.833 -13.268 21.708
1 14.38 1438 161.161 -24.144 176.214 -0.397 4.447 1.585 20.981 240.937 105.193
1 14.39 1439 160.980 -23.068 176.676 -0.317 1.878 0.806 8.080 -256.898 -77.863
1 14.40 1440 160.845 -22.000 177.171 -0.235 1.864 0.864 8.137 -1.435 5.770
1 14.41 1441 160.819 -20.942 177.722 -0.046 1.846 0.962 18.959 -1.754 9.775
1 14.42 1442 160.724 -20.143 178.197 -0.165 1.396 0.828 -11.926 -45.074 -13.416
1 14.43 1443 160.858 -19.105 178.784 0.233 1.811 1.026 39.816 41.521 19.789
1 14.44 1444 160.986 -18.117 179.282 0.224 1.725 0.869 -0.904 -8.634 -15.621
1 14.45 1445 161.141 -16.006 -179.944 0.269 3.685 -626.968 4.508 196.027 -62783.723
1 14.46 1446 161.088 -15.094 -179.810 -0.092 1.590 0.233 -36.151 -209.447 62720.117
1 14.47 1447 160.996 -14.200 -179.711 -0.160 1.560 0.173 -6.754 -3.003 -6.056
1 14.48 1448 160.868 -13.331 -179.649 -0.224 1.518 0.108 -6.440 -4.272 -6.480
1 14.49 1449 160.647 -12.840 -179.715 -0.386 0.856 -0.114 -16.139 -66.163 -22.204
1 14.50 1450 160.543 -12.144 -179.464 -0.181 1.216 0.437 20.428 36.006 55.058
1 14.51 1451 160.483 -11.534 -179.121 -0.104 1.064 0.600 7.708 -15.237 16.363
1 14.52 1452 160.584 -10.303 -178.040 0.176 2.149 1.886 28.057 108.546 128.541
1 14.53 1453 160.589 -9.981 -177.471 0.008 0.562 0.993 -16.878 -158.709 -89.290
1 14.54 1454 160.604 -9.770 -176.931 0.027 0.368 0.944 1.981 -19.448 -4.890
